rounded_price,year,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,odometer_range
8000,2013,chevrolet,sonic ltz,excellent,4,gas,automatic,fwd,sedan,ma,50k-100k
9000,2011,chevrolet,equinox,good,6,gas,automatic,4wd,SUV,pa,50k-100k
6000,2004,others,g35 coupe,good,5,gas,automatic,4wd,sedan,fl,150k-200k
7000,2007,gmc,envoy,excellent,6,gas,automatic,4wd,SUV,nc,100k-150k
25000,2004,ford,mustang mach 1,like new,8,gas,manual,rwd,coupe,az,0-20k
18000,2006,dodge,durango,excellent,8,gas,automatic,4wd,sedan,fl,0-20k
46000,2019,toyota,tundra crewmax limited,good,8,gas,other,4wd,pickup,ma,0-20k
11000,2017,dodge,journey,good,6,gas,automatic,fwd,SUV,ny,50k-100k
17000,2014,ford,f150,good,6,gas,automatic,4wd,truck,nv,100k-150k
6000,2012,nissan,altima s,excellent,4,gas,automatic,fwd,sedan,nm,100k-150k
21000,2014,ford,Mobility Ventures MV-1 SE Wheel,good,8,gas,automatic,rwd,van,or,20k-50k
22000,2006,ford,f450,good,8,diesel,automatic,rwd,truck,nv,50k-100k
32000,2016,ford,f-150,good,6,gas,automatic,4wd,pickup,tx,50k-100k
37000,2016,ford,f150 lariat 4x4 1/2 ton gas,good,5,gas,automatic,4wd,truck,wa,50k-100k
8000,2016,jeep,patriot sport 4x4 suv,excellent,5,gas,automatic,4wd,SUV,ct,100k-150k
33000,2016,chevrolet,silverado 1500,good,5,gas,automatic,4wd,sedan,nj,20k-50k
18000,2016,chevrolet,impala,good,5,gas,automatic,fwd,sedan,ca,50k-100k
10000,2012,subaru,forester,good,5,gas,automatic,4wd,SUV,oh,100k-150k
18000,2007,ford,hyudai elantra gls,good,5,gas,automatic,fwd,sedan,nv,50k-100k
23000,2019,others,outlander sel sport,good,5,gas,other,4wd,SUV,ok,20k-50k
4000,1996,ram,1500,good,8,gas,automatic,4wd,truck,fl,200k-300k
18000,2016,honda,accord,good,5,gas,automatic,fwd,sedan,or,20k-50k
24000,2012,lexus,gx 460 premium,good,8,gas,automatic,4wd,SUV,co,100k-150k
23000,2015,acura,rlx sedan 4d,good,6,gas,other,fwd,sedan,tx,20k-50k
30000,2018,ford,f-150 xlt super crew 4 x 4,like new,6,gas,automatic,4wd,pickup,il,50k-100k
3000,2004,honda,accord se,good,6,gas,automatic,fwd,sedan,nh,150k-200k
17000,2019,chevrolet,cruze,excellent,4,gas,automatic,fwd,sedan,ok,20k-50k
18000,2017,ford,fusion,good,4,gas,automatic,fwd,sedan,co,100k-150k
5000,2004,others,fx35,good,5,gas,automatic,4wd,sedan,ca,200k-300k
28000,2012,chevrolet,2500hd,like new,8,gas,automatic,4wd,truck,ny,20k-50k
14000,2017,toyota,camry,good,5,gas,automatic,fwd,sedan,ny,50k-100k
9000,2012,jeep,liberty sport 4wd,good,6,gas,automatic,4wd,SUV,ma,100k-150k
18000,2010,ford,edge,good,6,gas,automatic,4wd,SUV,oh,100k-150k
12000,2013,chevrolet,silverado,good,8,gas,automatic,4wd,sedan,mn,200k-300k
9000,2011,dodge,nitro,good,5,gas,automatic,4wd,SUV,id,100k-150k
24000,2017,others,s60 t5 inscription,good,5,other,other,4wd,sedan,ky,20k-50k
14000,2013,mercedes-benz,c-class c 300,excellent,6,gas,automatic,4wd,sedan,co,50k-100k
25000,2008,ford,f-250,good,5,gas,automatic,4wd,other,ca,100k-150k
24000,2017,acura,rdx sport utility 4d,good,6,gas,automatic,4wd,other,pa,50k-100k
16000,2011,others,lucerne cxl premium sedan,good,6,other,other,fwd,sedan,ny,20k-50k
9000,2015,nissan,altima 2.5,good,5,gas,automatic,4wd,sedan,fl,150k-200k
29000,2019,others,124 spider abarth,good,5,gas,other,rwd,other,fl,0-20k
19000,2018,ford,escape,good,5,gas,automatic,4wd,sedan,oh,20k-50k
18000,2018,hyundai,tucson,good,5,gas,automatic,4wd,wagon,nj,20k-50k
18000,2002,toyota,corolla,excellent,5,gas,automatic,4wd,other,md,100k-150k
18000,2020,others,mx5 miata,good,5,gas,automatic,4wd,sedan,id,0-20k
27000,2020,others,q50 3.0t luxe sedan 4d,good,6,gas,other,rwd,sedan,il,20k-50k
5000,2004,toyota,camry xle,excellent,4,gas,automatic,fwd,sedan,me,150k-200k
6000,2011,jeep,patriot,good,4,gas,automatic,4wd,SUV,ca,100k-150k
7000,2005,ford,scion tc,excellent,4,gas,automatic,fwd,coupe,ca,100k-150k
4000,2011,bmw,328i,fair,6,gas,automatic,rwd,sedan,co,100k-150k
17000,2007,gmc,c5500,good,5,gas,automatic,4wd,sedan,ca,150k-200k
18000,2000,others,sl,good,4,gas,automatic,fwd,wagon,nh,200k-300k
5000,2007,others,xc70 cross country,like new,5,gas,automatic,4wd,offroad,nc,50k-100k
26000,2018,volkswagen,golf gti autobahn,excellent,4,gas,manual,fwd,hatchback,ri,20k-50k
14000,2012,nissan,370z,good,5,gas,automatic,fwd,coupe,nc,100k-150k
18000,2014,bmw,328i,excellent,4,gas,automatic,rwd,sedan,tx,100k-150k
18000,2003,others,grand am se,excellent,6,gas,automatic,fwd,sedan,fl,100k-150k
11000,2012,cadillac,srx performance,excellent,6,gas,automatic,fwd,SUV,tx,100k-150k
12000,2016,volkswagen,jetta,excellent,4,gas,automatic,4wd,sedan,ar,50k-100k
4000,2004,ford,taurus,good,6,gas,automatic,fwd,sedan,ma,50k-100k
27000,2016,jeep,wrangler,like new,6,gas,automatic,4wd,sedan,oh,50k-100k
18000,2007,jeep,patriot,good,4,gas,other,4wd,SUV,oh,50k-100k
35000,2019,nissan,armada,good,8,gas,automatic,4wd,SUV,tx,50k-100k
6000,2005,others,cooper s,excellent,4,gas,automatic,fwd,coupe,id,100k-150k
25000,2017,audi,a4,good,4,gas,automatic,4wd,sedan,co,50k-100k
21000,2017,ford,escape,like new,4,gas,automatic,4wd,SUV,co,50k-100k
10000,2012,subaru,legacy,good,5,gas,automatic,4wd,sedan,va,100k-150k
8000,2010,others,mariner,excellent,4,gas,automatic,4wd,SUV,ma,50k-100k
30000,2014,ram,1500 limited edition crew cab lwb 4wd,good,5,gas,automatic,4wd,pickup,wa,50k-100k
37000,2020,acura,tlx 3.5 w/technology pkg,good,5,other,other,fwd,sedan,tn,0-20k
17000,2015,audi,a4,excellent,4,gas,automatic,fwd,sedan,ca,50k-100k
3000,2001,honda,civic,good,5,gas,automatic,4wd,sedan,wa,150k-200k
18000,1999,others,grand marquis,good,8,gas,automatic,4wd,sedan,mn,200k-300k
14000,2014,honda,civic,excellent,4,gas,automatic,fwd,sedan,ma,20k-50k
11000,2005,ford,f-250,fair,5,diesel,automatic,4wd,pickup,sc,150k-200k
18000,2011,ford,f250 super duty crew cab l,good,5,diesel,automatic,4wd,truck,or,100k-150k
9000,2005,audi,tt,like new,4,gas,automatic,rwd,convertible,ms,50k-100k
17000,2010,ford,international prostar,like new,6,diesel,manual,4wd,truck,ca,400k-500k
40000,2015,dodge,promaster 2500,excellent,4,diesel,automatic,fwd,van,az,50k-100k
37000,2017,chevrolet,camaro ss convertible,good,5,other,other,rwd,other,sc,0-20k
35000,2018,bmw,4 series 430i convertible 2d,good,5,gas,other,rwd,other,nc,20k-50k
27000,2017,nissan,murano,good,5,gas,automatic,4wd,sedan,mn,20k-50k
27000,2015,jeep,wrangler,good,5,gas,automatic,4wd,SUV,tn,100k-150k
22000,2019,volkswagen,jetta 1.4t sel,good,5,gas,other,fwd,sedan,ks,0-20k
15000,2017,chevrolet,cruze lt,good,4,gas,manual,fwd,hatchback,or,50k-100k
38000,2012,mercedes-benz,cls-class cls 63,good,8,other,automatic,rwd,coupe,ok,50k-100k
5000,2006,others,grand marquis,good,8,gas,automatic,rwd,sedan,ma,100k-150k
18000,2017,bmw,x5 xdrive35i,like new,6,gas,automatic,4wd,SUV,ca,50k-100k
8000,2013,chevrolet,malibu ls,good,4,gas,automatic,fwd,sedan,mi,100k-150k
18000,2013,kia,forte,good,5,gas,automatic,4wd,sedan,ny,50k-100k
32000,2017,audi,a4 allroad premium wagon 4d,good,5,other,other,4wd,wagon,ma,20k-50k
6000,2008,chrysler,300,excellent,6,gas,automatic,rwd,sedan,ny,150k-200k
16000,2013,ford,Scion tC,good,4,gas,automatic,fwd,other,ak,50k-100k
42000,2012,gmc,sierra 2500hd,good,8,diesel,automatic,4wd,truck,wa,100k-150k
3000,1978,ford,mustang ii,good,6,gas,manual,rwd,hatchback,co,50k-100k
18000,2016,dodge,journey,excellent,6,gas,automatic,4wd,SUV,pa,100k-150k
28000,2017,lexus,gs 200t sedan 4d,good,5,gas,other,rwd,sedan,pa,0-20k
18000,2018,honda,accord sedan sport 2.0t,good,4,gas,automatic,fwd,sedan,wa,100k-150k
25000,2017,audi,a4 ultra premium sedan 4d,good,5,other,other,fwd,sedan,sc,20k-50k
15000,2015,chevrolet,express 2500 cargo van,good,8,gas,automatic,rwd,van,tn,150k-200k
12000,2009,acura,mdx,excellent,6,gas,automatic,4wd,wagon,ky,100k-150k
30000,2017,lexus,rx 350,good,6,gas,automatic,fwd,SUV,ca,20k-50k
13000,2014,nissan,rogue,like new,5,gas,automatic,4wd,sedan,ks,100k-150k
18000,2000,volkswagen,beetle,fair,4,diesel,automatic,4wd,hatchback,tn,50k-100k
35000,2014,toyota,tacoma double cab pickup,good,6,gas,other,4wd,pickup,ca,0-20k
15000,2007,toyota,tacoma sr5 4x4 1/4 ton,good,5,gas,automatic,4wd,truck,mt,200k-300k
11000,2011,toyota,sienna,good,5,gas,automatic,fwd,sedan,mn,150k-200k
34000,2017,chevrolet,silverado 1500 lt z71,good,5,gas,automatic,4wd,sedan,nc,0-20k
18000,2000,others,sable,fair,4,gas,automatic,fwd,hatchback,fl,150k-200k
34000,2014,toyota,tundra crewmax sr5 pickup,good,5,other,other,4wd,pickup,nm,50k-100k
14000,2007,ford,Hummer H3 H3x 4x4,excellent,5,gas,automatic,4wd,SUV,ky,100k-150k
18000,1991,toyota,previa,good,4,gas,automatic,4wd,van,or,200k-300k
32000,2013,others,2013,excellent,0,gas,automatic,4wd,SUV,fl,100k-150k
24000,2021,kia,soul ex wagon 4d,good,5,gas,other,fwd,wagon,ca,0-20k
18000,1994,chevrolet,silverado,good,8,gas,automatic,rwd,pickup,tn,150k-200k
44000,2019,jeep,wrangler unlimited sport s,good,4,electric,other,4wd,other,ca,20k-50k
39000,2011,ford,f-550 crew cab flat bed xlt 4x4 drw,good,8,diesel,automatic,4wd,pickup,nj,100k-150k
21000,2018,bmw,i3,good,5,electric,automatic,rwd,hatchback,tx,0-20k
23000,2014,ford,f150 super cab stx pickup,good,6,other,other,4wd,pickup,co,50k-100k
18000,2017,ford,f250,good,5,diesel,automatic,4wd,sedan,il,150k-200k
4000,2018,dodge,charger sxt,good,5,gas,automatic,4wd,sedan,ca,20k-50k
35000,2011,mercedes-benz,sl-class sl 550,good,5,other,other,4wd,convertible,ri,50k-100k
17000,2010,mercedes-benz,c-300,like new,5,gas,automatic,4wd,sedan,ga,50k-100k
22000,2015,chevrolet,suburban,good,5,other,automatic,rwd,SUV,ok,150k-200k
38000,2016,ford,f-150,good,6,gas,automatic,4wd,truck,fl,100k-150k
9000,2004,ford,ranger,good,5,gas,automatic,4wd,sedan,ma,50k-100k
10000,2013,chrysler,town country,excellent,6,gas,automatic,fwd,van,va,100k-150k
19000,2014,mercedes-benz,cla 250,excellent,5,gas,automatic,4wd,sedan,ca,50k-100k
40000,2017,jeep,wrangler,excellent,6,gas,automatic,4wd,SUV,hi,0-20k
12000,2013,dodge,journey,good,5,gas,automatic,4wd,sedan,ca,150k-200k
22000,2005,gmc,sierra,good,5,diesel,automatic,4wd,pickup,ct,50k-100k
18000,1995,others,regal,fair,6,gas,automatic,fwd,sedan,ks,150k-200k
4000,2002,chevrolet,trailblazer,excellent,6,gas,automatic,4wd,SUV,ca,200k-300k
6000,1990,ford,Diahatsu,good,3,gas,manual,rwd,sedan,ny,20k-50k
10000,2013,ford,fusion,good,4,gas,automatic,fwd,sedan,mn,50k-100k
8000,2011,nissan,altima,excellent,4,gas,automatic,fwd,sedan,nj,50k-100k
7000,2004,honda,pilot ex with leather and,good,5,gas,other,4wd,hatchback,id,200k-300k
18000,2003,chrysler,town and country,fair,6,gas,automatic,fwd,mini-van,pa,100k-150k
8000,2014,ford,focus se,excellent,5,gas,automatic,fwd,sedan,co,100k-150k
13000,2011,chevrolet,silverado 1500 lt,good,5,gas,automatic,4wd,sedan,il,150k-200k
9000,2008,ford,f250 super duty,good,5,gas,automatic,4wd,sedan,mi,200k-300k
20000,2018,kia,sportage lx sport utility 4d,good,5,gas,other,4wd,other,ga,0-20k
18000,2017,kia,sorento lx,excellent,5,gas,automatic,fwd,SUV,fl,50k-100k
48000,2021,ram,2500,good,5,gas,automatic,4wd,pickup,tx,0-20k
44000,2017,chevrolet,suburban,good,5,gas,automatic,4wd,sedan,nj,0-20k
26000,2018,others,mkx reserve sport,good,6,gas,automatic,4wd,SUV,ga,50k-100k
18000,2005,chevrolet,aveo,good,4,gas,automatic,4wd,sedan,tn,150k-200k
6000,2006,honda,accord,good,6,gas,automatic,fwd,sedan,ky,100k-150k
18000,2013,cadillac,cts,good,6,gas,automatic,rwd,sedan,va,100k-150k
15000,2014,nissan,pathfinder platinum,excellent,6,gas,automatic,4wd,sedan,nh,50k-100k
18000,2019,ford,transit-250 base,good,6,gas,automatic,rwd,van,tn,20k-50k
18000,2002,chevrolet,trailblazer,excellent,5,gas,automatic,fwd,sedan,oh,200k-300k
17000,2018,volkswagen,beetle 2.0t s,good,5,gas,other,fwd,hatchback,ca,50k-100k
14000,2007,ford,f350 super duty crew cab,good,8,diesel,automatic,4wd,pickup,ak,100k-150k
8000,2006,honda,accord sdn,excellent,6,gas,automatic,fwd,sedan,ca,100k-150k
15000,2017,honda,hr-v,good,4,gas,automatic,fwd,SUV,ia,20k-50k
27000,2020,nissan,rogue sl sport utility 4d,good,5,gas,other,4wd,hatchback,tx,20k-50k
49000,2019,audi,sq5,good,6,gas,automatic,4wd,SUV,hi,0-20k
44000,2020,mercedes-benz,c-class c 300,good,5,other,other,4wd,coupe,fl,0-20k
11000,2010,ram,1500 4x4,good,8,gas,automatic,4wd,truck,nv,100k-150k
10000,2010,ford,ranger xlt,good,5,gas,automatic,4wd,sedan,pa,50k-100k
34000,2013,ram,2500,good,5,diesel,automatic,4wd,sedan,ia,200k-300k
39000,2020,others,model 3 standard range,good,5,electric,other,4wd,sedan,tx,0-20k
5000,2005,toyota,rav4 4x4,good,4,gas,automatic,4wd,sedan,mi,200k-300k
31000,2019,others,mx-5 miata grand touring,good,5,gas,other,rwd,other,wi,0-20k
18000,2003,ford,Maxda Tribute,good,6,gas,automatic,4wd,SUV,ia,150k-200k
31000,2017,ford,f-150,good,5,gas,automatic,4wd,truck,tx,100k-150k
18000,2019,nissan,sentra s,good,5,other,automatic,fwd,sedan,mt,20k-50k
18000,1989,volkswagen,jetta gt,good,4,gas,manual,fwd,sedan,hi,200k-300k
18000,2017,others,hardtop 2 door cooper,good,5,other,automatic,fwd,hatchback,ca,20k-50k
4000,2002,honda,cr-v,good,4,gas,automatic,4wd,SUV,oh,150k-200k
10000,2014,toyota,corolla,good,5,gas,automatic,4wd,sedan,ny,50k-100k
17000,2017,toyota,camry se,good,5,gas,automatic,fwd,sedan,in,20k-50k
9000,2007,honda,pilot,new,5,gas,automatic,4wd,sedan,sc,100k-150k
25000,2017,jeep,grand cherokee,good,6,gas,automatic,4wd,SUV,tx,0-20k
18000,2018,subaru,forester,excellent,4,gas,automatic,4wd,SUV,mn,20k-50k
18000,2004,lexus,es 330,good,6,gas,automatic,fwd,sedan,al,150k-200k
14000,2013,hyundai,santa fe sport,like new,4,gas,automatic,4wd,other,nm,100k-150k
9000,2011,honda,cr-v,good,4,gas,automatic,4wd,SUV,hi,100k-150k
18000,2015,ford,All Makes and Models,good,5,gas,automatic,4wd,sedan,oh,50k-100k
25000,2012,ford,f-450,good,5,gas,automatic,4wd,other,ok,100k-150k
14000,2008,jeep,wrangler,excellent,5,gas,automatic,4wd,SUV,fl,150k-200k
16000,2013,toyota,sienna xle,good,5,gas,automatic,4wd,sedan,ca,100k-150k
6000,2009,chevrolet,colorado,good,4,gas,automatic,rwd,truck,mn,100k-150k
18000,2016,toyota,camry,excellent,4,gas,automatic,fwd,sedan,ma,50k-100k
30000,2017,chevrolet,suburban,excellent,8,gas,automatic,rwd,SUV,tx,100k-150k
7000,2010,honda,odyssey ex-l w/dvd w/navi,like new,6,gas,automatic,fwd,van,sd,200k-300k
49000,2020,bmw,5 series 530i xdrive sedan,good,5,gas,automatic,4wd,sedan,pa,0-20k
33000,2020,gmc,acadia slt sport utility 4d,good,6,gas,other,fwd,SUV,sc,20k-50k
17000,2018,volkswagen,passat,good,5,gas,automatic,4wd,sedan,nj,0-20k
23000,2014,cadillac,ats 2.0l turbo,good,5,gas,other,4wd,sedan,ny,0-20k
18000,2005,ford,explorer,good,8,gas,other,4wd,SUV,md,150k-200k
12000,2007,lexus,rx 350,excellent,6,gas,automatic,4wd,SUV,tx,100k-150k
8000,2005,dodge,dakota,good,6,gas,automatic,4wd,pickup,id,100k-150k
5000,2012,cadillac,srx,good,6,gas,automatic,4wd,SUV,mi,200k-300k
4000,1998,toyota,4runner sr5,fair,6,gas,automatic,fwd,SUV,ca,200k-300k
9000,2013,hyundai,elantra,excellent,5,gas,automatic,fwd,sedan,ia,50k-100k
34000,2018,lexus,gs 350 sedan 4d,good,6,gas,automatic,rwd,sedan,ma,20k-50k
6000,2010,volkswagen,eos,excellent,4,gas,automatic,fwd,convertible,oh,100k-150k
12000,1985,chevrolet,f-150,excellent,8,gas,automatic,4wd,truck,nc,0-20k
16000,1999,chevrolet,tahoe,excellent,8,gas,automatic,4wd,SUV,ct,100k-150k
16000,2016,chevrolet,cruze limited ltz,good,5,gas,other,fwd,sedan,al,20k-50k
18000,2016,chevrolet,lifted silverado 2500,good,5,diesel,automatic,4wd,truck,wa,50k-100k
18000,2018,bmw,7 series,excellent,5,gas,automatic,4wd,sedan,ca,20k-50k
29000,2018,gmc,acadia sle-2 sport utility,good,6,gas,other,4wd,SUV,il,20k-50k
18000,2013,chevrolet,silverado 1500 crew cab,good,8,other,automatic,4wd,pickup,il,150k-200k
4000,1999,chevrolet,silverado 1500,fair,5,gas,automatic,4wd,truck,ca,200k-300k
18000,2012,lexus,is 250,excellent,6,gas,other,4wd,sedan,fl,100k-150k
18000,2012,ram,1500,good,5,gas,automatic,4wd,sedan,md,100k-150k
5000,2005,others,grand prix gt,good,6,gas,automatic,fwd,sedan,mi,100k-150k
25000,2013,chevrolet,silverado 1500,good,5,other,other,4wd,pickup,ny,50k-100k
27000,2012,ford,f-250 super duty,excellent,8,gas,automatic,4wd,pickup,in,50k-100k
21000,2008,ford,super duty f-350 srw,good,8,gas,automatic,4wd,sedan,tn,100k-150k
5000,2012,ford,focus,good,5,gas,automatic,4wd,hatchback,ok,150k-200k
6000,2012,subaru,impreza,good,5,gas,automatic,4wd,sedan,ca,100k-150k
8000,1991,chevrolet,s10,good,8,gas,automatic,rwd,pickup,ca,150k-200k
20000,2014,ram,1500 4x4,excellent,8,gas,automatic,4wd,truck,tx,100k-150k
44000,2019,others,xc60 t6 awd inscription,excellent,5,gas,automatic,4wd,SUV,ca,20k-50k
13000,2013,gmc,terrain slt,like new,4,gas,automatic,fwd,SUV,co,50k-100k
20000,2017,mercedes-benz,b-class b 250e,good,5,gas,other,fwd,hatchback,ny,0-20k
23000,2016,others,s60 t5 cross country,good,5,gas,other,4wd,sedan,ga,20k-50k
17000,2010,ford,f150,excellent,8,gas,automatic,rwd,sedan,wi,20k-50k
17000,2015,gmc,sierra 1500 sle,good,8,gas,automatic,rwd,truck,wi,100k-150k
4000,2012,chevrolet,equinox,good,4,gas,automatic,rwd,SUV,ca,200k-300k
6000,2008,hyundai,entourage,good,6,gas,automatic,fwd,mini-van,tx,100k-150k
7000,2014,chevrolet,cruze,good,5,gas,automatic,4wd,sedan,dc,100k-150k
11000,2017,nissan,sentra,good,5,gas,automatic,fwd,sedan,az,20k-50k
21000,2016,ford,explorer,good,5,gas,automatic,4wd,other,nj,50k-100k
4000,2013,chrysler,200-series,excellent,6,gas,automatic,fwd,sedan,ok,200k-300k
10000,2013,dodge,charger,excellent,6,gas,automatic,4wd,sedan,tx,150k-200k
5000,2005,others,tribute,excellent,6,gas,automatic,fwd,SUV,tn,150k-200k
25000,2017,toyota,tacoma,good,5,gas,automatic,4wd,pickup,ma,50k-100k
33000,2015,gmc,sierra,good,5,gas,automatic,4wd,pickup,nh,50k-100k
16000,2011,bmw,x3 xdrive28i sport utility,good,5,gas,automatic,4wd,SUV,sc,50k-100k
18000,2014,cadillac,srx,good,5,gas,automatic,4wd,sedan,or,0-20k
15000,2020,toyota,corolla,excellent,4,gas,automatic,fwd,sedan,vt,20k-50k
23000,2012,others,range sport hse,good,8,gas,other,4wd,SUV,ca,50k-100k
37000,2018,bmw,x5 xdrive35i sport utility,good,5,gas,other,4wd,other,tx,20k-50k
22000,2016,nissan,frontier king cab s,good,5,gas,other,fwd,pickup,tx,20k-50k
16000,2014,acura,ilx 2.0l sedan 4d,good,5,gas,automatic,fwd,sedan,ga,100k-150k
4000,2005,toyota,avalon xl,good,6,gas,automatic,fwd,sedan,ca,150k-200k
30000,2018,ford,mustang gt premium,good,5,gas,automatic,4wd,sedan,fl,20k-50k
6000,2005,acura,mdx,good,5,gas,automatic,4wd,sedan,co,100k-150k
8000,1976,chevrolet,corvette,good,8,gas,manual,rwd,coupe,nj,100k-150k
25000,2013,gmc,sierra 1500 extended cab sle,good,8,gas,other,4wd,pickup,nc,50k-100k
18000,2020,chevrolet,silverado 1500 ltz,good,8,gas,automatic,4wd,sedan,ca,0-20k
9000,2008,nissan,frontier se,excellent,6,gas,automatic,4wd,pickup,mi,100k-150k
30000,2015,ford,super duty f-250 srw,good,8,diesel,automatic,4wd,sedan,tn,150k-200k
8000,2015,kia,sorento,like new,6,gas,automatic,4wd,SUV,tx,0-20k
18000,2018,dodge,f-150,good,8,other,automatic,fwd,other,ok,0-20k
18000,2015,toyota,rav4,good,5,gas,automatic,fwd,sedan,az,100k-150k
34000,2015,others,xj xjl portfolio sedan 4d,good,6,other,other,rwd,sedan,ks,20k-50k
18000,2010,chevrolet,impala,fair,6,gas,automatic,fwd,sedan,nj,100k-150k
6000,2011,ford,flex,good,6,gas,automatic,4wd,mini-van,oh,100k-150k
13000,2005,toyota,tundra,good,5,gas,automatic,4wd,sedan,md,100k-150k
4000,2004,honda,element,excellent,4,gas,automatic,fwd,sedan,ca,100k-150k
28000,2012,gmc,sierra 2500 hd 4x4,excellent,8,gas,automatic,4wd,pickup,ca,50k-100k
27000,2020,subaru,crosstrek,good,5,gas,automatic,4wd,SUV,nj,0-20k
23000,2016,others,s60 t5 cross country,good,5,gas,other,4wd,sedan,pa,20k-50k
10000,2002,mercedes-benz,clk-class,good,5,gas,automatic,4wd,convertible,ca,50k-100k
13000,2014,dodge,dart,excellent,5,gas,manual,fwd,sedan,nc,50k-100k
39000,2018,chevrolet,silverado 1500,excellent,8,gas,automatic,4wd,truck,nc,20k-50k
24000,2017,nissan,titan single cab,good,8,gas,automatic,4wd,pickup,mo,50k-100k
18000,2020,ford,explorer platinum,like new,5,gas,automatic,4wd,SUV,ca,20k-50k
33000,2018,ram,1500 quad cab harvest pickup,good,6,gas,other,4wd,pickup,mi,20k-50k
25000,2017,gmc,savana commercial cutaway,good,8,gas,automatic,rwd,truck,pa,100k-150k
5000,2009,honda,accord,good,4,gas,automatic,4wd,sedan,ny,150k-200k
10000,2006,toyota,tundra limited,good,8,gas,automatic,4wd,pickup,ma,200k-300k
7000,2013,chevrolet,cruze ltz,excellent,5,gas,automatic,fwd,sedan,ks,100k-150k
22000,2006,ford,f-250,good,5,diesel,automatic,4wd,pickup,id,20k-50k
18000,2002,chevrolet,monte carlo ss,good,6,gas,automatic,4wd,coupe,wi,0-20k
5000,1998,chevrolet,silverado,good,5,gas,automatic,4wd,sedan,nh,150k-200k
18000,2017,hyundai,sonata,good,5,gas,automatic,4wd,sedan,ga,50k-100k
50000,2012,ford,Freightliner M2,good,5,diesel,manual,4wd,other,ok,50k-100k
31000,2016,ford,super duty f-550 drw,excellent,8,diesel,automatic,4wd,pickup,tx,150k-200k
14000,1938,chevrolet,1/2 ton panel,good,8,gas,automatic,rwd,sedan,wa,20k-50k
7000,2015,kia,soul,like new,4,gas,automatic,fwd,SUV,tx,50k-100k
3000,2004,toyota,highlander,fair,6,gas,automatic,fwd,SUV,id,200k-300k
30000,2005,ford,BENTLEY GT/GTR,excellent,12,gas,automatic,4wd,coupe,nj,50k-100k
23000,2013,toyota,4runner sr5 sport utility,good,5,other,other,4wd,other,mi,50k-100k
7000,2014,nissan,altima,like new,6,gas,automatic,fwd,sedan,ny,100k-150k
20000,2002,lexus,sc 430,good,5,gas,automatic,4wd,other,ca,50k-100k
26000,2014,ram,1500 sport 4x4,excellent,5,gas,automatic,4wd,sedan,fl,100k-150k
34000,2020,jeep,wrangler sport suv 2d,good,6,gas,other,4wd,other,sc,0-20k
23000,2014,ram,1500 sport 4wd!crew cab,excellent,8,gas,automatic,4wd,truck,mi,100k-150k
6000,2014,kia,rio lx,good,4,gas,automatic,fwd,sedan,ma,50k-100k
17000,2013,others,cx-5 touring sport utility,good,5,gas,other,fwd,other,co,50k-100k
12000,2015,toyota,corolla,like new,4,gas,automatic,fwd,sedan,va,100k-150k
4000,1974,volkswagen,beetle,good,4,gas,manual,rwd,coupe,ca,20k-50k
17000,2008,jeep,wrangler,good,5,gas,automatic,4wd,SUV,ct,100k-150k
4000,2009,honda,civic gx,good,4,other,automatic,fwd,sedan,az,50k-100k
29000,2019,others,124 spider abarth,good,5,gas,other,rwd,other,ma,0-20k
28000,2017,subaru,wrx,excellent,5,gas,manual,4wd,sedan,il,20k-50k
5000,2009,nissan,cube,good,4,gas,automatic,fwd,wagon,id,100k-150k
